name,place_type,lat,lon,cost,address,nearby_wifi
WESTMOUNT PARK,park,43.6873056609434,-79.5188097180316,free,22 Arcade Dr,False
DENFIELD PARK,park,43.679544105249,-79.5526805499162,free,1496 Kipling Ave,False
SPENCER - COWAN PARKETTE,park,43.6363747819927,-79.4307073234081,free,80 Spencer Ave,False
FRANKLIN PARK,park,43.7552751357744,-79.4167507012537,free,138 Franklin Ave,False
QUEEN'S GREENBELT,park,43.7123320084484,-79.4847479374923,free,600 Queen's Dr,False
CHATER COURT PARK,park,43.7141502185912,-79.4361043062276,free,1 Chater Crt,False
EAST MALL PARK,park,43.6424081722153,-79.5573117614495,free,355 The East Mall,False
MASSEY HARRIS PARK,park,43.6414414740336,-79.4133351339896,free,945 King St W,False
DON MILLS TRAIL,park,43.7361981918329,-79.3515792415201,free,813 Lawrence Ave E,False
GEORGE CHATER PARKETTE,park,43.6509048054381,-79.4799131992429,free,465 Windermere Ave,False
REGENT PARK,park,43.6610116986645,-79.3622254607085,free,600 Dundas St E,False
PARKVIEW GARDENS,park,43.7049579937148,-79.3149130560146,free,4 Sandra Rd,False
JAY MACPHERSON GREEN,park,43.6773383600411,-79.3972574340624,free,255 Avenue Rd,False
MEMORIAL PARK - NORTH YORK,park,43.7048827041394,-79.4210004628326,free,340 Chaplin Cres,False
HILLMOUNT PARKETTE,park,43.7061293038533,-79.4517073038583,free,393 Hillmount Ave,False
CLOSE - SPRINGHURST PARKETTE,park,43.6352425434581,-79.4342437656878,free,70 Close Ave,False
KINSDALE PARK,park,43.6355148567464,-79.4889256076992,free,3 Kinsdale Blvd,False
STADIUM ROAD PARK,park,43.6336104878828,-79.4004065649039,free,10 Stadium Rd,False
DOUGLAS B. FORD PARK,park,43.6927426934588,-79.529690096872,free,1521 Royal York Rd,False
LAMBTON PARK,park,43.6635931673754,-79.5073952089595,free,4100 Dundas St W,False
RIDGE PARK,park,43.7215156130855,-79.492419296362,free,85 Ridge Rd,False
JIM MCPHERSON PARK,park,43.7123787388774,-79.2962235644292,free,1255 Victoria Park Ave,False
MONTGOMERY SQUARE PARK,park,43.709325060508,-79.3991210589084,free,2384 Yonge St,False
BESSBOROUGH PARKETTE,park,43.7117905983591,-79.3745552086688,free,270 Bessborough Dr,False
JOSHUA GLOVER PARK,park,43.6606760680814,-79.513176783851,free,25 Ackley Hts,False
MANOR PARK,park,43.7686643291242,-79.3593537836493,free,8 Manorpark Crt,False
GECO PARK,park,43.7182774827769,-79.2790603437528,free,100 Cleanside Rd,False
ADELAIDE PLACE PARKETTE,park,43.6450009615612,-79.4018051802759,free,20 Adelaide Pl,False
ANCASTER PARK,park,43.7334252400042,-79.4655052248818,free,43 Ancaster Rd,False
CHAMPLAIN PARKETTE,park,43.732136406352,-79.4442690567298,free,50 Champlain Blvd,False
MARY HARKER PARK,park,43.7314676342756,-79.5931882852377,free,10 Four Leaf Dr,False
CHELTENHAM PARK,park,43.726670275902,-79.3851806167146,free,43 Mildenhall Rd,False
BERRY ROAD PARK,park,43.6341189270698,-79.5014404996225,free,260 Berry Rd,False
167 ARMOUR BLVD PARKETTE,park,43.7428997742968,-79.430948853427,free,167 Armour Blvd,False
GLENVIEW PARKETTE,park,43.7203399450791,-79.40407623642,free,60 Glenview Ave,False
BELLAMY PARK,park,43.740291034689,-79.2285798957222,free,110 Bellamy Rd S,False
AVRO PARK,park,43.7365499679745,-79.462030974216,free,55 Keswick Rd,False
LOUIS MARCH PARK,park,43.6583271874547,-79.3587483418457,free,485 Shuter St,False
OURLAND PARK,park,43.6155517022453,-79.5086950991317,free,18 Ourland Ave,True
QUEENS AVENUE PARKETTE,park,43.6164537825713,-79.4930675353182,free,94 Superior Ave,False
JOSHUA CRONKWRIGHT PARKETTE,park,43.7036462376773,-79.2982111141822,free,504 Dawes Rd,False
DUNCAN C. LITTLE PARK,park,43.7042591233798,-79.3202987340848,free,2532 St Clair Ave E,False
BEATY BOULEVARD PARKETTE,park,43.63766492285,-79.4442341931244,free,1575 King St W,False
MELBOURNE AVENUE PARKETTE,park,43.6401581844116,-79.4285374052026,free,7 Melbourne Ave,False
LIBERTY VILLAGE PARK,park,43.6388321574339,-79.4147270196541,free,70 Liberty St,False
SNOWELLEN AVENUE PARKETTE,park,43.6297071664056,-79.5596852466414,free,10 Snowellen Ave,False
BICKFORD PARK,park,43.6610585338884,-79.4187666474327,free,400 Grace St,False
KNOB HILL PARK,park,43.7436757395073,-79.2501306012777,free,625 Brimley Rd,False
MOOREGATE PARK,park,43.7408322203292,-79.2687074230911,free,164 Treverton Dr,False
ST. STEVENS COURT PARKETTE,park,43.6640649486465,-79.5200446285393,free,2 St Stevens Crt,False
BAIRD PARK,park,43.6623786400876,-79.4625930041058,free,275 Keele St,False
CORONATION PARK - ETOBICOKE,park,43.6162587424664,-79.4996288094317,free,10 Judson St,False
STANLEY AVENUE PARK,park,43.6153686784486,-79.4938274619835,free,55 Station Rd,True
LESLIE LOOKOUT PARK,park,43.6535538856845,-79.324611800663,free,12 Leslie St,False
BEARE HILL PARK,park,43.8264719597787,-79.162430149732,free,8145 Finch Ave E,False
NAIRN PARK,park,43.684098770908,-79.4512605065141,free,261 Nairn Ave,False
WINCHESTER PARK,park,43.66567119508,-79.3717946225942,free,530 Ontario St,False
THISTLETOWN PARK,park,43.7363129081321,-79.5681486701243,free,1265 Albion Rd,False
LANGHOLM PARK,park,43.735644526742,-79.4888431150811,free,14 Langholm Dr,False
BLANTYRE PARK,park,43.6830542875333,-79.2806428556746,free,180 Fallingbrook Rd,False
CORONATION PARK - YORK,park,43.6909914601207,-79.4797720302363,free,2700 Eglinton Ave W,False
MCCORMICK PARK,park,43.6470735079123,-79.4335388866023,free,66 Sheridan Ave,True
PELHAM AVENUE PLAYGROUND,park,43.6683892321022,-79.4555608439005,free,20 Pelham Ave,False
LORING - WYLE PARKETTE,park,43.6906962691617,-79.3831759205187,free,276 St Clair Ave E,False
CY TOWNSEND PARK,park,43.6893995017415,-79.4352780072927,free,455 Winona Dr,False
LOGAN GREEN FIELD,park,43.6788766290789,-79.3493277023173,free,921 Logan Ave,False
MONCUR PLAYGROUND,park,43.6711095978645,-79.3176072897374,free,10 Gainsborough Rd,False
SOUTH HUMBER PARK,park,43.6358395342806,-79.4811386368156,free,120 The Queensway,False
THE GORE,park,43.635822873384,-79.4076858481386,free,701 Fleet St,False
WARRENDER PARK,park,43.6749888995735,-79.5545199656564,free,63 Warrender Ave,False
HAROLD TOWN PARK,park,43.6727475605113,-79.3862594297245,free,725 Church St,False
TRINITY BELLWOODS PARK,park,43.6477934807445,-79.4143036014255,free,790 Queen St W,False
RANDY PADMORE PARK,park,43.6498107694948,-79.4008462036923,free,47 Denison Ave,False
RENNIE PARK,park,43.6425865328304,-79.4722491877486,free,1 Rennie Ter,False
CRONIN PARK,park,43.6460044128236,-79.5565992820288,free,34 Lorene Dr,False
CLARENCE SQUARE PARK,park,43.6441538927643,-79.3936607240882,free,25 Clarence Sq,False
GEARY AVENUE PARKETTE,park,43.6707625474775,-79.4317435753571,free,15 Geary Ave,False
OAK STREET PARKETTE,park,43.6612135061352,-79.365083487702,free,36 Oak St,False
REGENT PARK BOULEVARD PARK,park,43.6597723576708,-79.3613767297993,free,81 Regent Park Blvd,False
MEASUREMENT PARK,park,43.6663532013004,-79.3125964610178,free,1167 Eastern Ave,False
BLEECKER PARKETTE,park,43.6662472994058,-79.372875404205,free,149 Bleecker St,False
AVONDALE PARK,park,43.7573068807052,-79.407662981392,free,15 Humberstone Dr,False
GLENGARRY PARK,park,43.7233327525337,-79.4134004408511,free,219 Glengarry Ave,False
LUCY TOT LOT,park,43.6908304267293,-79.2855844799808,free,2 Sneath Ave,False
KENWORTHY PARK,park,43.6905908588076,-79.2832846477916,free,2 A Kenworthy Ave,False
GLEDHILL PARK,park,43.6908497979157,-79.3099123132192,free,125 Gledhill Ave,False
EGLINTON - GILBERT PARKETTE,park,43.69216709418,-79.4637194901539,free,504 Gilbert Ave,False
RIDGEWOOD PARKETTE,park,43.691654376312,-79.421518669892,free,24 Ridgewood Rd,False
TADDLE CREEK PARK,park,43.6699320683738,-79.3987477828188,free,40 Bedford Rd,False
IVAN FORREST GARDENS,park,43.6722458638538,-79.2926936683765,free,131 Glen Manor Dr,False
GORD AND IRENE RISK PARK,park,43.7473668614658,-79.567036692812,free,2650 Finch Ave W,True
YONGE BOULEVARD PARKETTE,park,43.7340888632129,-79.4048434886053,free,3444 Yonge St,False
DRAPER PARK,park,43.6424625916446,-79.3976375933058,free,19 Draper St,False
ZORRA PARK,park,43.6204079498153,-79.5220549442761,free,28 Zorra St,False
AMESBURY PARK,park,43.7061864960735,-79.4834224926156,free,151 Culford Rd,False
PRINCESS ANNE PARK,park,43.6732653507875,-79.5397461861723,free,25 A Princess Margaret Blvd,False
BIG BEAR PARK,park,43.719862996058,-79.343315411959,free,5 STEVE PODBORSKI RD,False
METROGATE PARK,park,43.7787361029948,-79.2822145748034,free,160 Village Green Sq,False
SHAWNEE PARK,park,43.7970431590274,-79.3383512389528,free,81 Shawnee Crcl,False
FIELDWAY PARKETTE,park,43.6401750264246,-79.5288849845026,free,240 Van Dusen Blvd,False
LINKWOOD LANE PARK,park,43.7147997918181,-79.3240286429073,free,10 Linkwood Lane,False
YORKDALE PARK,park,43.7241128519837,-79.4483626400626,free,256 Ranee Ave,False
FAIRFIELD PARK,park,43.6388778608929,-79.5196092739186,free,90 Lothian Ave,True
GLEN EDYTH DRIVE PARKETTE,park,43.6786556054784,-79.4045915473557,free,2 Glen Edyth Dr,False
CHAPMAN VALLEY PARK,park,43.6901484501822,-79.518873659699,free,60 Chapman Rd,False
BAMBURGH PARK,park,43.8148292939685,-79.3286609683714,free,70 Bamburgh Crcl,False
OLD ORCHARD PARK,park,43.7307187884486,-79.421904322176,free,465 Orchard Grv,False
DEAN PARK WALKWAY,park,43.8039966710061,-79.1740400386379,free,65 Dean Park Rd,False
GREENFIELD PARK,park,43.6386079364056,-79.5449291283973,free,10 Wilmar Rd,False
UPPER ROUGE TRAIL PARK,park,43.8109536474041,-79.1855293386343,free,124 Upper Rouge Trl,False
TORONTO ISLANDS - OLYMPIC ISLAND PARK,park,43.6225357610824,-79.3745494830169,free,9 Queens Quay W,False
SUNNYSIDE PARK,park,43.6375305774915,-79.4561092675306,free,1755 Lake Shore Blvd W,False
THIRTY EIGHTH STREET PARK,park,43.5881987423261,-79.5373830942276,free,351 Lake Promenade,False
IRMA BURMAN GREENBELT PARK,park,43.8026727691155,-79.1592850872713,free,20 Tallpines Crt,False
ERINGATE PARK,park,43.6626271193157,-79.5808998991253,free,100 Eringate Dr,False
NATAL PARK,park,43.7133715220626,-79.2558507457632,free,110 Natal Ave,False
ORIOLE PARK - NORTH YORK,park,43.7814908874303,-79.3510068720322,free,2955 Don Mills Rd W,True
PARK LAWN PARK,park,43.6379464913778,-79.4951405382046,free,330 Park Lawn Rd,False
PINERY PARK,park,43.8082775764781,-79.2266873251981,free,78 Pinery Trl,False
MARYLAND PARK,park,43.691845197535,-79.2952013420182,free,19 Maryland Blvd,False
50 QUEENS QUAY EAST PARK,park,43.6432446311398,-79.3724974412338,free,50 QUEENS QUAY E,False
OAKRIDGE PARK,park,43.6924072058538,-79.2787846217701,free,3459 Danforth Ave,False
MCNICOLL PARK,park,43.7986097905353,-79.3532864284025,free,215 McNicoll Ave,False
TRUE DAVIDSON PARK,park,43.6921154691148,-79.3302113871142,free,160 Memorial Park Ave,True
HIGHFIELD PARK,park,43.7443639148968,-79.5892004391701,free,68 Stevenson Rd,False
STAINES PARKETTE,park,43.8262709015871,-79.222287349452,free,230 Staines Rd,False
VALLEYFIELD PARK,park,43.6947118434588,-79.5334381166616,free,35 The Westway,False
GARNIER PARK,park,43.8013249109258,-79.3941329046159,free,4 Garnier Crt,False
REGENT PARK - ETOBICOKE,park,43.6817795652948,-79.4692869389882,free,75 Regent St,False
REID MANOR PARK,park,43.6372178083439,-79.5051383761027,free,65 Reid Manor,False
JEAN AUGUSTINE PARK,park,43.6283096568103,-79.4772404318518,free,2115 Lake Shore Blvd W,False
WHITNEY PARK,park,43.6836864603582,-79.373119274136,free,149 Roxborough Dr,False
LOCHLEVEN PARK,park,43.7398532401817,-79.2215659896218,free,50 Lochleven Dr,False
DON RUSSELL MEMORIAL PARK,park,43.601880049251,-79.5216833651378,free,290 Birmingham St,True
SISKEN TRAIL PARK,park,43.8238561402348,-79.2185468359212,free,157 Staines Rd,False
J.T. WATSON PARKETTE,park,43.7015009628446,-79.4507125098432,free,605 Ridelle Ave,False
ST. LUCIE PARK,park,43.7429693901279,-79.5428219110572,free,3300 Weston Rd,False
BLACKFRIAR PARK,park,43.694969071014,-79.5623742431236,free,22 Blackfriar Ave,False
MADELAINE PARK,park,43.6929115524891,-79.285306270216,free,20 Madelaine Ave,False
SPRING GARDEN PARK,park,43.6415759118456,-79.5139289853215,free,32 Meadow Crest Rd,False
NORTH HUMBER PARK,park,43.757416173534,-79.5876611273004,free,2851 Kipling Ave,False
BLACK CREEK SITE WEST,park,43.6754280500313,-79.4920042610625,free,805 Jane St,False
FERRAND DRIVE PARK,park,43.7198904875729,-79.3328202494585,free,251 Ferrand Dr,False
LAWREN HARRIS PARK,park,43.6733194814186,-79.3850841725678,free,145 Rosedale Valley Rd,False
HARDING PARK,park,43.6995729366282,-79.4984767449704,free,59 Hearst Crcl,False
MALVERN PARK,park,43.8091940949041,-79.2171753206629,free,36 Sewells Rd,True
BEVERLY GLEN PARK,park,43.7983224879613,-79.3249612391724,free,75 Beverly Glen Blvd,False
NESBITT PARK,park,43.6931191238218,-79.3668540653302,free,69 Nesbitt Dr,False
RIVERDALE PARK WEST,park,43.6664382199104,-79.3596806778075,free,375 Sumach St,False
SENECA HILL PARK,park,43.7915047394902,-79.3517317131938,free,620 Seneca Hill Dr,False
CHARLOTTETOWN PARK,park,43.7816672765337,-79.140237815241,free,65 Charlottetown Blvd,False
BIRCHCREST PARK,park,43.798649406494,-79.3217911974963,free,89 Beverly Glen Blvd,False
PINETREE PARK,park,43.7992940462504,-79.2340376132575,free,55 Applemore Rd,False
BOB HUNTER PARK,park,43.8004272308465,-79.1617142432747,free,205 Generation Blvd,False
FLORENCE GELL PARK,park,43.6619455882482,-79.4981658015625,free,85 Varsity Rd,False
MUIRLANDS PARK,park,43.8228757918161,-79.2686963839904,free,40 Muirlands Dr,False
FAIRMEADOW PARKETTE,park,43.7558225681989,-79.3980190052228,free,37 Fairmeadow Ave,False
LORD ROBERTS WOODS,park,43.7414675443456,-79.2654565450205,free,155 Lord Roberts Dr,False
FANFARE PARK,park,43.7918486967307,-79.1395462016121,free,40 Fanfare Ave,False
CRESCENTWOOD PARK,park,43.6855520063162,-79.266167107165,free,35 Crescentwood Rd,False
MALVERN WOODS,park,43.8020888124355,-79.203518053536,free,7600 Sheppard Ave E,False
CHATSWORTH RAVINE,park,43.7206740900688,-79.4066756658513,free,900 Duplex Ave,False
CORVETTE PARK,park,43.7271783413286,-79.2597910726882,free,40 Corvette Ave,False
DORIS - NORTON PARK,park,43.7728396622132,-79.4125082146361,free,290 Doris Ave,False
SNOWHILL PARK,park,43.7807374394861,-79.2631792351588,free,15 Snowhill Cres,False
RUDDINGTON PARK,park,43.7922885533047,-79.3892434200688,free,75 Ruddington Dr,False
SANDY BRUCE PARK,park,43.6976689553449,-79.3707314212306,free,426 Moore Ave,False
CUMMER PARKETTE,park,43.8014062384492,-79.3716391116023,free,6024 Leslie St,False
CANMORE PARK,park,43.7930835243075,-79.1772788261465,free,101 Canmore Blvd,False
BETHUNE PARK,park,43.7435687359414,-79.2098666858774,free,75 Bethune Blvd,False
WICKSON TRAIL PARK,park,43.8046818924434,-79.215051603537,free,30 Silverbell Grv,False
MAPLE CLAIRE PARK,park,43.6726461439766,-79.4728846143561,free,20 Viella St,False
CEDAR RIDGE PARK,park,43.7575607498561,-79.207561569719,free,225 Confederation Dr,False
LANYARD PARK,park,43.74751580091,-79.5486740558148,free,138 Lanyard Rd,False
BONSPIEL PARK,park,43.7916154076116,-79.1979039889356,free,50 Bonspiel Dr,False
THE POCKET,park,43.6782255877066,-79.3342313674543,free,74 Oakvale Ave,False
COLLEGE PARK,park,43.6596505698671,-79.3838045517429,free,420 Yonge St,False
SILVERVIEW PARK,park,43.7851460598067,-79.4114524609276,free,23 Silverview Dr,False
AMES PARK,park,43.7513602013568,-79.3668358200152,free,272 Banbury Rd,False
ELMBROOK PARK,park,43.6605139533021,-79.5844371817406,free,2 Elmbrook Cres,True
MAXOME PARK,park,43.7877405718398,-79.3993938301102,free,67 Maxome Ave,False
HABITANT PARK,park,43.7469930159435,-79.5389899896772,free,3383 Weston Rd,False
O'SHEA WALKWAY,park,43.7855134693699,-79.3541504400716,free,36 O'Shea Cres,False
EDITHVALE PARK,park,43.7762151972104,-79.4249370380723,free,121 Finch Ave W,False
BIRUNTHAN PARK,park,43.8227342725767,-79.2255792804417,free,31 Dragonfly Cres,False
HOPTREE PARK,park,43.8224116292847,-79.2201526741987,free,15 Hoptree Ave,False
WHITE HAVEN PARK,park,43.7864689499606,-79.249763921773,free,63 Invergordon Ave,False
LAUGHLIN PARK,park,43.6928213423716,-79.4364450021458,free,420 Atlas Ave,False
NEVILLE PARK BLVD RAVINE,park,43.6783291161887,-79.2832826478435,free,45 Bracken Ave,False
TALL PINES PARK,park,43.7985526890942,-79.1512875068463,free,64 Rylander Blvd,True
ZOOVIEW PARK,park,43.8090418332012,-79.1728510341279,free,50 Hedge End Rd,False
BRIMLEY WOODS,park,43.8086650520845,-79.2767177855943,free,2755 Brimley Rd,False
FRANK STOLLERY PARKETTE,park,43.6727145725911,-79.3882877861279,free,1 Davenport Rd,True
WELLESLEY - MAGILL PARK,park,43.6674809095383,-79.3758771511096,free,125 Homewood Ave,False
JAMES CANNING GARDENS,park,43.6663595834543,-79.384167698471,free,15 Gloucester St,False
JOSEPH SHEARD PARKETTE,park,43.6603584746908,-79.3818404879138,free,11 Granby St,False
DAVID A. BALFOUR PARK,park,43.6856767409949,-79.3866196708111,free,75 Rosehill Ave,False
85 KEEWATIN AVE PARK,park,43.7129107148313,-79.3958794219755,free,85 Keewatin Ave,False
MILLIKEN PARK,park,43.8294804392024,-79.2704940612272,free,4325 McCowan Rd,False
G. ROSS LORD PARK,park,43.777937108103,-79.4618420556588,free,4801 Dufferin St,False
RUSTIC PARK,park,43.7132813581571,-79.5044312368611,free,35 Raven Rd,False
DON VALLEY BRICK WORKS,park,43.6876651974829,-79.3659567636892,free,550 Bayview Ave,False
BRIDLETOWNE PARK,park,43.8003369853389,-79.3129769663396,free,2295 Bridletowne Crcl,False
CREEKSIDE PARK,park,43.8022862769184,-79.3964827550079,free,3600 Bayview Ave,False
WEDGEWOOD PARK - NORTH YORK,park,43.7905113052772,-79.4063113776072,free,145 Wedgewood Dr,False
FAIRGLEN PARK,park,43.7878910006331,-79.3262344989948,free,16 Corinthian Blvd,False
REMBERTO NAVIA SPORT FIELDS,park,43.7591846118107,-79.524782134606,free,65 Norfinch Dr,False
MOSSGROVE PARK,park,43.7532770289854,-79.3646478555996,free,57 Mossgrove Trl,False
GRANDRAVINE PARK,park,43.7519255965011,-79.4913156667407,free,23 Grandravine Dr,False
PANORAMA PARK,park,43.745881841981,-79.5796865265103,free,31 Panorama Crt,False
SENATOR MARIAN MALONEY PARK,park,43.6207879982904,-79.5210522606464,free,40 Caven St,False
SYLVAN PARK - GATE GULLY,park,43.7302138677409,-79.2133369393767,free,55 Sylvan Ave,False
OAKDALE VILLAGE PARK,park,43.7295096975512,-79.5199764101026,free,95 Fred Young Dr,False
SHEPTON WAY PARK,park,43.8162183416016,-79.3056699315592,free,115 Sanwood Blvd,False
ETHENNONNHAWAHSTIHNEN PARK,park,43.7675350341834,-79.3735202085598,free,80 McMahon Dr,False
TANIS CRES WOODLOT,park,43.7864081894704,-79.1634551435143,free,30 Tanis Cres,False
LAURA ELLIS PARK,park,43.7919216538262,-79.1511175856088,free,30 Laura Ellis Crt,False
HARRYETTA GARDENS,park,43.7816408373743,-79.4514824231484,free,170 Torresdale Ave,False
WOBURN PARK - NORTH YORK,park,43.7227933583244,-79.427407277354,free,575 Cranbrooke Ave,False
VIOLA DESMOND PARK,park,43.8129161094847,-79.2185152736321,free,85 Hupfield Trl,False
"SHAWN ""BLU"" ROSE PARK",park,43.8120715400616,-79.209711646995,free,30 Empringham Dr,False
HORSELEY HILL PARK,park,43.8107822742711,-79.2295348025861,free,145 Horseley Hill Dr,False
L'AMOREAUX SPORTS COMPLEX,park,43.80473868812,-79.3063522586656,free,100 Silver Springs Blvd,False
BOWAN COURT PARKETTE,park,43.79565068056,-79.3925018862142,free,12 Bowan Crt,False
PINTO PARK,park,43.7909042043045,-79.3396981401966,free,23 Pinto Dr,False
